"set","same_direction_bh_timepoints","opposite_direction_bh_timepoints","both_bh_timepoints","pah_direction","pah_fdr"
"GOBP_POSITIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS",0,0,0,"Down",0.981979273223636
"GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",0,0,0,"Up",0.981979273223636
"GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.981979273223636
"GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",0,0,0,"Down",0.981979273223636
"GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS",0,0,0,"Up",0.981979273223636
"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS",0,0,0,"Down",0.981979273223636
"GOBP_REGULATION_OF_COLLATERAL_SPROUTING",0,0,0,"Down",0.981979273223636
"GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION",0,0,0,"Up",0.981979273223636
"GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.981979273223636
"GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION",0,0,0,"Up",0.981979273223636
"GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION",0,0,0,"Down",0.981979273223636
"GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION",0,0,0,"Up",0.981979273223636
"GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION",0,0,0,"Down",0.981979273223636
"GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION",0,0,0,"Down",0.981979273223636
"GOBP_REGULATION_OF_RRNA_PROCESSING",0,0,0,"Up",0.981979273223636
"GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.981979273223636
"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA",0,0,0,"Down",0.981979273223636
"GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS",0,0,0,"Up",0.981979273223636
"GOBP_TRANSLATIONAL_TERMINATION",0,0,0,"Up",0.981979273223636
"GOBP_TYPE_2_IMMUNE_RESPONSE",0,0,0,"Down",0.981979273223636
"GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0,0,0,"Down",0.982243043871827
"GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS",0,0,0,"Up",0.982243043871827
"GOBP_CELLULAR_RESPONSE_TO_PEPTIDE",0,0,0,"Up",0.982243043871827
"GOBP_CHEMOKINE_PRODUCTION",0,0,0,"Up",0.982243043871827
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY",0,0,0,"Down",0.982243043871827
"GOBP_GLUCAN_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.982243043871827
"GOBP_GOLGI_VESICLE_BUDDING",0,0,0,"Up",0.982243043871827
"GOBP_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION",0,0,0,"Down",0.982243043871827
"GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY",0,0,0,"Up",0.982243043871827
"GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY",0,0,0,"Down",0.982243043871827
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST",0,0,0,"Up",0.982243043871827
"GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",0,0,0,"Up",0.982243043871827
"GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS",0,0,0,"Up",0.982243043871827
"GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",0,0,0,"Up",0.982243043871827
"GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION",0,0,0,"Up",0.982243043871827
"GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION",0,0,0,"Down",0.982243043871827
"GOBP_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE",0,0,0,"Up",0.982243043871827
"GOBP_REGULATION_OF_DNA_DEMETHYLATION",0,0,0,"Down",0.982243043871827
"GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION",0,0,0,"Up",0.982243043871827
"GOBP_REGULATION_OF_FIBROBLAST_PROLIFERATION",0,0,0,"Up",0.982243043871827
"GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE",0,0,0,"Up",0.982243043871827
"GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION",0,0,0,"Up",0.982243043871827
"GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE",0,0,0,"Up",0.982243043871827
"GOBP_REGULATION_OF_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.982243043871827
"GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS",0,0,0,"Up",0.982243043871827
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME",0,0,0,"Up",0.982243043871827
"GOBP_REGULATION_OF_PROTEIN_TARGETING",0,0,0,"Down",0.982243043871827
"GOBP_RESPONSE_TO_LECTIN",0,0,0,"Up",0.982243043871827
"GOBP_STEROL_METABOLIC_PROCESS",0,0,0,"Down",0.982243043871827
"GOBP_VESICLE_BUDDING_FROM_MEMBRANE",0,0,0,"Down",0.982243043871827
"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY",0,0,0,"Down",0.982513295601783
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0,0,0,"Down",0.982513295601783
"GOBP_PROTEIN_POLY_ADP_RIBOSYLATION",0,0,0,"Up",0.982868951530775
"GOBP_RUFFLE_ASSEMBLY",0,0,0,"Down",0.982868951530775
"GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION",0,0,0,"Down",0.983731684320408
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS",0,0,0,"Up",0.98443043512625
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST",0,0,0,"Down",0.984491463251127
"GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT",0,0,0,"Up",0.984491463251127
"GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY",0,0,0,"Up",0.984491463251127
"GOBP_SYNAPTIC_VESICLE_LOCALIZATION",0,0,0,"Up",0.984491463251127
"GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS",0,0,0,"Up",0.984512160127734
"GOBP_RESPONSE_TO_GLYCOPROTEIN",0,0,0,"Down",0.984512160127734
"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE",0,0,0,"Up",0.984744708598234
"GOBP_RESPONSE_TO_TESTOSTERONE",0,0,0,"Up",0.984744708598234
"GOBP_ADHESION_OF_SYMBIONT_TO_HOST",0,0,0,"Down",0.985614282646202
"GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT",0,0,0,"Up",0.985614282646202
"GOBP_FC_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.985614282646202
"GOBP_GOLGI_LUMEN_ACIDIFICATION",0,0,0,"Down",0.985614282646202
"GOBP_KYNURENINE_METABOLIC_PROCESS",0,0,0,"Up",0.985614282646202
"GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",0,0,0,"Down",0.985614282646202
"GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.985614282646202
"GOBP_PRENYLATION",0,0,0,"Up",0.985614282646202
"GOBP_REGULATION_OF_PEPTIDE_TRANSPORT",0,0,0,"Down",0.985614282646202
"GOBP_REGULATION_OF_PODOSOME_ASSEMBLY",0,0,0,"Up",0.985614282646202
"GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0,0,0,"Up",0.985614282646202
"GOBP_RRNA_3_END_PROCESSING",0,0,0,"Up",0.985614282646202
"GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION",0,0,0,"Down",0.986167979196091
"GOBP_GLIAL_CELL_PROLIFERATION",0,0,0,"Up",0.986167979196091
"GOBP_PHOSPHATIDYLINOSITOL_MEDIATED_SIGNALING",0,0,0,"Down",0.986167979196091
"GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0,0,0,"Up",0.986450516266153
"GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION",0,0,0,"Down",0.986518653023005
"GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",0,0,0,"Up",0.986596877982013
"GOBP_PROTEIN_PROCESSING",0,0,0,"Down",0.986840292645776
"GOBP_ACUTE_INFLAMMATORY_RESPONSE",0,0,0,"Up",0.986897647461818
"GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.986897647461818
"GOBP_ELECTRON_TRANSPORT_CHAIN",0,0,0,"Up",0.986937730950633
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",0,0,0,"Up",0.986937730950633
"GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",0,0,0,"Down",0.987098414104609
"GOBP_ATP_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.987098414104609
"GOBP_FIBROBLAST_ACTIVATION",0,0,0,"Up",0.987098414104609
"GOBP_QUINONE_METABOLIC_PROCESS",0,0,0,"Down",0.987098414104609
"GOBP_HISTAMINE_TRANSPORT",0,0,0,"Down",0.987379932296265
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION",0,0,0,"Up",0.987379932296265
"GOBP_TORC2_SIGNALING",0,0,0,"Up",0.987379932296265
"GOBP_ASTROCYTE_DEVELOPMENT",0,0,0,"Up",0.98777097111555
"GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",0,0,0,"Down",0.98777097111555
"GOBP_CHRONIC_INFLAMMATORY_RESPONSE",0,0,0,"Down",0.98777097111555
"GOBP_EMBRYONIC_BODY_MORPHOGENESIS",0,0,0,"Down",0.98777097111555
"GOBP_ESTABLISHMENT_OF_TISSUE_POLARITY",0,0,0,"Down",0.98777097111555
"GOBP_HYPEROSMOTIC_RESPONSE",0,0,0,"Up",0.98777097111555
"GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0,0,0,"Up",0.98777097111555
"GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0,0,0,"Up",0.98777097111555
"GOBP_PROGESTERONE_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Up",0.98777097111555
"GOBP_SEBACEOUS_GLAND_DEVELOPMENT",0,0,0,"Down",0.98777097111555
"GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS",0,0,0,"Up",0.98777097111555
"GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",0,0,0,"Down",0.98831536351761
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME",0,0,0,"Down",0.988334242040059
"GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE",0,0,0,"Up",0.988757617635603
"GOBP_PROTEIN_O_LINKED_MANNOSYLATION",0,0,0,"Down",0.988868580990997
"GOBP_ACTIN_FILAMENT_SEVERING",0,0,0,"Up",0.989217803314116
"GOBP_ADIPOSE_TISSUE_DEVELOPMENT",0,0,0,"Down",0.989217803314116
"GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS",0,0,0,"Up",0.989217803314116
"GOBP_CRANIAL_NERVE_MORPHOGENESIS",0,0,0,"Down",0.989217803314116
"GOBP_CYTOCHROME_COMPLEX_ASSEMBLY",0,0,0,"Up",0.989217803314116
"GOBP_CYTOKINESIS",0,0,0,"Up",0.989217803314116
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION",0,0,0,"Down",0.989217803314116
"GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT",0,0,0,"Down",0.989217803314116
"GOBP_ENSHEATHMENT_OF_NEURONS",0,0,0,"Down",0.989217803314116
"GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.989217803314116
"GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION",0,0,0,"Down",0.989217803314116
"GOBP_FIBROBLAST_PROLIFERATION",0,0,0,"Down",0.989217803314116
"GOBP_GENOMIC_IMPRINTING",0,0,0,"Up",0.989217803314116
"GOBP_GLYCOPROTEIN_METABOLIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_INTERFERON_BETA_PRODUCTION",0,0,0,"Up",0.989217803314116
"GOBP_KETONE_BODY_METABOLIC_PROCESS",0,0,0,"Down",0.989217803314116
"GOBP_LATE_ENDOSOME_TO_LYSOSOME_TRANSPORT",0,0,0,"Up",0.989217803314116
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",0,0,0,"Up",0.989217803314116
"GOBP_LIPOPROTEIN_CATABOLIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_MAINTENANCE_OF_LOCATION",0,0,0,"Down",0.989217803314116
"GOBP_MYELOID_CELL_DIFFERENTIATION",0,0,0,"Down",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION",0,0,0,"Down",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION",0,0,0,"Up",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION",0,0,0,"Up",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0,0,0,"Down",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS",0,0,0,"Up",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_FOOD",0,0,0,"Down",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE",0,0,0,"Up",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION",0,0,0,"Down",0.989217803314116
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",0,0,0,"Down",0.989217803314116
"GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS",0,0,0,"Down",0.989217803314116
"GOBP_NEURON_PROJECTION_ORGANIZATION",0,0,0,"Up",0.989217803314116
"GOBP_NEUTROPHIL_MEDIATED_IMMUNITY",0,0,0,"Up",0.989217803314116
"GOBP_NUCLEOLAR_CHROMATIN_ORGANIZATION",0,0,0,"Down",0.989217803314116
"GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT",0,0,0,"Down",0.989217803314116
"GOBP_PEPTIDE_TRANSPORT",0,0,0,"Up",0.989217803314116
"GOBP_PHAGOSOME_LYSOSOME_FUSION",0,0,0,"Down",0.989217803314116
"GOBP_PHAGOSOME_MATURATION",0,0,0,"Up",0.989217803314116
"GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION",0,0,0,"Down",0.989217803314116
"GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",0,0,0,"Up",0.989217803314116
"GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION",0,0,0,"Down",0.989217803314116
"GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",0,0,0,"Down",0.989217803314116
"GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT",0,0,0,"Down",0.989217803314116
"GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION",0,0,0,"Up",0.989217803314116
"GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",0,0,0,"Up",0.989217803314116
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS",0,0,0,"Up",0.989217803314116
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_SUMOYLATION",0,0,0,"Up",0.989217803314116
"GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING",0,0,0,"Down",0.989217803314116
"GOBP_PRIMARY_ALCOHOL_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_BODY",0,0,0,"Up",0.989217803314116
"GOBP_PROTEOGLYCAN_METABOLIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_PYRIMIDINE_NUCLEOTIDE_CATABOLIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_AUTOPHAGY",0,0,0,"Down",0.989217803314116
"GOBP_REGULATION_OF_CELLULAR_RESPIRATION",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT",0,0,0,"Down",0.989217803314116
"GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_FAT_CELL_PROLIFERATION",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_HISTONE_ACETYLATION",0,0,0,"Down",0.989217803314116
"GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS",0,0,0,"Down",0.989217803314116
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION",0,0,0,"Up",0.989217803314116
"GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY",0,0,0,"Up",0.989217803314116
"GOBP_RELAXATION_OF_CARDIAC_MUSCLE",0,0,0,"Up",0.989217803314116
"GOBP_RESPONSE_TO_IRON_ION",0,0,0,"Up",0.989217803314116
"GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE",0,0,0,"Up",0.989217803314116
"GOBP_RIG_I_SIGNALING_PATHWAY",0,0,0,"Down",0.989217803314116
"GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT",0,0,0,"Up",0.989217803314116
"GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0,0,0,"Down",0.989217803314116
"GOBP_TYPE_I_INTERFERON_PRODUCTION",0,0,0,"Up",0.989217803314116
"GOBP_VASCULAR_TRANSPORT",0,0,0,"Down",0.989217803314116
"GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS",0,0,0,"Down",0.989217803314116
"GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS",0,0,0,"Down",0.989217803314116
"GOBP_VIRAL_PROTEIN_PROCESSING",0,0,0,"Up",0.989217803314116
"GOBP_VITAMIN_K_METABOLIC_PROCESS",0,0,0,"Up",0.989217803314116
"GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE",0,0,0,"Down",0.989442285090427
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION",0,0,0,"Up",0.989502942827878
"GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",0,0,0,"Down",0.989502942827878
"GOBP_PROTEIN_AUTOUBIQUITINATION",0,0,0,"Up",0.989756324550369
"GOBP_POSITIVE_REGULATION_OF_CELL_SIZE",0,0,0,"Up",0.99028023212768
"GOBP_RESPONSE_TO_METAL_ION",0,0,0,"Up",0.99028023212768
"GOBP_INCLUSION_BODY_ASSEMBLY",0,0,0,"Up",0.990332185137344
"GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY",0,0,0,"Up",0.990332185137344
"GOBP_PROTEIN_N_LINKED_GLYCOSYLATION",0,0,0,"Down",0.990332185137344
"GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT",0,0,0,"Down",0.990332185137344
"GOBP_FRUCTOSE_TRANSMEMBRANE_TRANSPORT",0,0,0,"Up",0.990954038476377
"GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION",0,0,0,"Up",0.990954038476377
"GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION",0,0,0,"Up",0.991042533567827
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",0,0,0,"Up",0.991555787718132
"GOBP_INTERMEMBRANE_LIPID_TRANSFER",0,0,0,"Down",0.991555787718132
"GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION",0,0,0,"Down",0.991555787718132
"GOBP_MITOCHONDRIAL_TRANSLATION",0,0,0,"Up",0.991555787718132
"GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",0,0,0,"Down",0.991555787718132
"GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION",0,0,0,"Up",0.991555787718132
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",0,0,0,"Up",0.991555787718132
"GOBP_REGULATION_OF_ISOTYPE_SWITCHING",0,0,0,"Up",0.991555787718132
"GOBP_RESPONSE_TO_INACTIVITY",0,0,0,"Up",0.991555787718132
"GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS",0,0,0,"Down",0.991555787718132
"GOBP_TRNA_CATABOLIC_PROCESS",0,0,0,"Up",0.991555787718132
"GOBP_ERBB2_SIGNALING_PATHWAY",0,0,0,"Up",0.992093670060242
"GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS",0,0,0,"Up",0.992093670060242
"GOBP_TOLL_SIGNALING_PATHWAY",0,0,0,"Down",0.992093670060242
"GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS",0,0,0,"Down",0.992451087345561
"GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",0,0,0,"Up",0.992451087345561
"GOBP_AMP_BIOSYNTHETIC_PROCESS",0,0,0,"Up",0.992643886713368
"GOBP_AMP_METABOLIC_PROCESS",0,0,0,"Up",0.992643886713368
"GOBP_BONE_MATURATION",0,0,0,"Down",0.992643886713368
"GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION",0,0,0,"Down",0.992643886713368
"GOBP_ESCRT_COMPLEX_DISASSEMBLY",0,0,0,"Down",0.992643886713368
"GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT",0,0,0,"Up",0.992643886713368
"GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION",0,0,0,"Up",0.992643886713368
"GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH",0,0,0,"Up",0.992643886713368
"GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY",0,0,0,"Down",0.992643886713368
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION",0,0,0,"Down",0.992643886713368
"GOBP_REGULATION_OF_PROTEIN_SECRETION",0,0,0,"Up",0.992643886713368
"GOBP_TELOMERASE_RNA_LOCALIZATION",0,0,0,"Up",0.992643886713368
"GOBP_TRNA_TRANSCRIPTION",0,0,0,"Down",0.992643886713368
"GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY",0,0,0,"Up",0.992682045060729
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS",0,0,0,"Down",0.992738394815569
"GOBP_CELLULAR_RESPONSE_TO_CAFFEINE",0,0,0,"Up",0.992777973201204
"GOBP_MUSCLE_ATROPHY",0,0,0,"Up",0.992777973201204
"GOBP_RESPONSE_TO_COLD",0,0,0,"Down",0.992777973201204
"GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS",0,0,0,"Down",0.993215322639306
"GOBP_GLUTAMINE_TRANSPORT",0,0,0,"Down",0.993215322639306
"GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS",0,0,0,"Down",0.993215322639306
"GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS",0,0,0,"Down",0.993215322639306
"GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING",0,0,0,"Up",0.993215322639306
"GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION",0,0,0,"Up",0.993215322639306
"GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING",0,0,0,"Down",0.993215322639306
"GOBP_REGULATION_OF_VIRAL_PROCESS",0,0,0,"Up",0.993215322639306
"GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION",0,0,0,"Down",0.993611151488659
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT",0,0,0,"Down",0.993620378473984
"GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION",0,0,0,"Down",0.993620378473984
"GOBP_DENDRITIC_CELL_CHEMOTAXIS",0,0,0,"Up",0.993620378473984
"GOBP_FIBROBLAST_APOPTOTIC_PROCESS",0,0,0,"Down",0.993620378473984
"GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL",0,0,0,"Up",0.993620378473984
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",0,0,0,"Down",0.993620378473984
"GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0,0,0,"Up",0.993620378473984
"GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY",0,0,0,"Down",0.993620378473984
"GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX",0,0,0,"Up",0.993620378473984
