"NGenes","Direction","PValue","FDR","set","pah_camera_z"
31,"Down",0.676520186923963,0.952874073106654,"GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION",-0.41721632295022
218,"Up",0.676553461129169,0.952874073106654,"GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS",0.417170828103036
10,"Down",0.676779206083175,0.952922746478766,"GOBP_POSITIVE_REGULATION_OF_KIDNEY_DEVELOPMENT",-0.416862196426195
43,"Up",0.677141385664758,0.952922746478766,"GOBP_CELL_CYCLE_DNA_REPLICATION",0.416367118380601
83,"Down",0.677165989282196,0.952922746478766,"GOBP_RESPONSE_TO_CATECHOLAMINE",-0.416333490395067
10,"Down",0.677413314086062,0.952922746478766,"GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION",-0.415995475398452
425,"Down",0.677903492794227,0.952922746478766,"GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",-0.415325696092158
11,"Up",0.677948326112759,0.952922746478766,"GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE",0.415264445229663
48,"Up",0.678093479429703,0.952922746478766,"GOBP_ENDODERMAL_CELL_DIFFERENTIATION",0.415066148804495
39,"Down",0.678267421643336,0.952922746478766,"GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",-0.414828544870775
79,"Down",0.67839685776877,0.952922746478766,"GOBP_ENERGY_RESERVE_METABOLIC_PROCESS",-0.414651751161512
50,"Down",0.678426574282587,0.952922746478766,"GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS",-0.414611163915179
141,"Down",0.678876144199167,0.953295869787126,"GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY",-0.413997218065342
19,"Down",0.679288245487489,0.953616190780514,"GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN",-0.413434577526221
10,"Down",0.679669286022635,0.953892745587684,"GOBP_TONGUE_MORPHOGENESIS",-0.412914460563541
21,"Up",0.679984241527052,0.954052792167223,"GOBP_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE",0.412484633396791
310,"Down",0.680323478045728,0.954052792167223,"GOBP_STEROID_METABOLIC_PROCESS",-0.412021754588187
321,"Up",0.680461045061234,0.954052792167223,"GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS",0.411834073376524
70,"Up",0.680615339814945,0.954052792167223,"GOBP_OVULATION_CYCLE",0.411623587948035
309,"Up",0.680924380982104,0.954052792167223,"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE",0.411202055773112
16,"Up",0.680974729049461,0.954052792167223,"GOBP_CARDIOBLAST_DIFFERENTIATION",0.411133387928481
17,"Down",0.68125876271286,0.954052792167223,"GOBP_MITOTIC_CHROMOSOME_CONDENSATION",-0.410746041348948
23,"Down",0.681263467795607,0.954052792167223,"GOBP_BLASTODERM_SEGMENTATION",-0.410739625383084
18,"Down",0.681439983909524,0.954052792167223,"GOBP_CHEMOSENSORY_BEHAVIOR",-0.410498935907253
20,"Down",0.68219376411534,0.954701857199283,"GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN",-0.409471382291413
72,"Down",0.682271981297732,0.954701857199283,"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",-0.409364781356392
235,"Up",0.682495255862093,0.954736937658104,"GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS",0.40906050964341
14,"Down",0.682691849419211,0.954736937658104,"GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION",-0.408792629337663
15,"Down",0.683408003273312,0.954736937658104,"GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE",-0.407817038935525
294,"Down",0.683821437052221,0.954736937658104,"GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",-0.407254009832608
40,"Down",0.683914920607147,0.954736937658104,"GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION",-0.407126718440133
28,"Down",0.684012907337537,0.954736937658104,"GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION",-0.406993302403002
14,"Up",0.684079448725959,0.954736937658104,"GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION",0.406902705608808
46,"Up",0.684157819890645,0.954736937658104,"GOBP_RESPONSE_TO_AMINE",0.406796006733807
16,"Down",0.684227304656405,0.954736937658104,"GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING",-0.406701410171162
153,"Down",0.684247079935862,0.954736937658104,"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION",-0.40667448877028
11,"Down",0.68432331147981,0.954736937658104,"GOBP_LIPOXYGENASE_PATHWAY",-0.40657071246599
14,"Down",0.684552307908145,0.954799411164671,"GOBP_NEUTROPHIL_DEGRANULATION",-0.406258999033493
12,"Down",0.684807873015017,0.954898898530222,"GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION",-0.405911166512409
29,"Up",0.685400315332753,0.955108037440175,"GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS",0.405105021778722
23,"Up",0.685796899764719,0.955108037440175,"GOBP_THYROID_HORMONE_GENERATION",0.404565530766655
32,"Down",0.686233446416221,0.955108037440175,"GOBP_ESTABLISHMENT_OF_SKIN_BARRIER",-0.403971813519921
32,"Down",0.686312630348013,0.955108037440175,"GOBP_HEART_TRABECULA_MORPHOGENESIS",-0.403864136131218
27,"Up",0.686362425122444,0.955108037440175,"GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS",0.403796425659371
10,"Up",0.68645895213462,0.955108037440175,"GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE",0.403665174396831
479,"Up",0.686601094960964,0.955108037440175,"GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION",0.403471910323448
28,"Down",0.68671502468065,0.955108037440175,"GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS",-0.403317016996858
13,"Up",0.686827876025378,0.955108037440175,"GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION",0.403163599315438
27,"Up",0.687198020207103,0.955108037440175,"GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION",0.402660467082145
105,"Down",0.687288279246779,0.955108037440175,"GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",-0.402537794590078
35,"Up",0.68747382133745,0.955108037440175,"GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY",0.402285640414004
14,"Up",0.687603693148434,0.955108037440175,"GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE",0.402109158107954
33,"Up",0.687772826880047,0.955108037440175,"GOBP_RESPONSE_TO_COPPER_ION",0.401879341701746
65,"Up",0.687928934999759,0.955108037440175,"GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS",0.401667243138897
16,"Up",0.688208339512201,0.955108037440175,"GOBP_GONADOTROPIN_SECRETION",0.40128767124252
16,"Down",0.688232566889648,0.955108037440175,"GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION",-0.40125476099973
46,"Up",0.688275384416668,0.955108037440175,"GOBP_CELLULAR_RESPONSE_TO_NUTRIENT",0.401196599134435
11,"Up",0.68849129053661,0.955108037440175,"GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE",0.400903340310253
11,"Up",0.688723635498117,0.955108037440175,"GOBP_ETHANOL_CATABOLIC_PROCESS",0.400587791609438
317,"Down",0.688827675854018,0.955108037440175,"GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT",-0.400446506880535
10,"Down",0.689403586117819,0.955497724911224,"GOBP_DRINKING_BEHAVIOR",-0.399664576703524
48,"Down",0.689530189355223,0.955497724911224,"GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",-0.399492716567666
19,"Up",0.689721150074217,0.955497724911224,"GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PERMEABILITY",0.399233515378741
25,"Up",0.689846129002084,0.955497724911224,"GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS",0.399063889322852
15,"Up",0.690358555130818,0.955952014759024,"GOBP_REGULATION_OF_RECEPTOR_BINDING",0.398368525469776
58,"Down",0.69124020148222,0.956575758426682,"GOBP_T_CELL_MEDIATED_CYTOTOXICITY",-0.39717257906385
28,"Down",0.691315931054537,0.956575758426682,"GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION",-0.397069879001512
27,"Down",0.691362683979616,0.956575758426682,"GOBP_PROTEIN_HETEROOLIGOMERIZATION",-0.397006477481724
18,"Down",0.691558166354917,0.95659086635109,"GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS",-0.396741401624021
23,"Up",0.692191543671113,0.956999405467267,"GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",0.395882727635496
14,"Up",0.692394157376851,0.956999405467267,"GOBP_FAT_CELL_PROLIFERATION",0.395608104480824
10,"Down",0.69255006454032,0.956999405467267,"GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION",-0.395396807808744
35,"Up",0.692592083717484,0.956999405467267,"GOBP_RESPONSE_TO_ANGIOTENSIN",0.395339863398883
10,"Up",0.692933556592674,0.957216051124688,"GOBP_PROXIMAL_TUBULE_DEVELOPMENT",0.394877146705723
60,"Down",0.69329270945358,0.95745699789446,"GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",-0.394390563753587
12,"Down",0.693817533953772,0.957807118892367,"GOBP_REGULATION_OF_GONAD_DEVELOPMENT",-0.39367969548707
43,"Down",0.694158796775316,0.957807118892367,"GOBP_BASE_EXCISION_REPAIR",-0.393217565970468
12,"Down",0.694317820202958,0.957807118892367,"GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY",-0.393002249136657
24,"Down",0.694328783633108,0.957807118892367,"GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE",-0.39298740538486
21,"Up",0.694470220489584,0.957807118892367,"GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT",0.392795917095196
40,"Up",0.694905825283356,0.958152937601393,"GOBP_LACTATION",0.392206251663283
133,"Up",0.695469016094057,0.958505269938217,"GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY",0.391444078832761
42,"Up",0.695531221346254,0.958505269938217,"GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",0.391359909675561
12,"Down",0.696800465384575,0.959999152601874,"GOBP_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY",-0.389643115585911
54,"Down",0.69716157529138,0.960065878336517,"GOBP_RESPONSE_TO_DSRNA",-0.389154884165986
13,"Down",0.697487293969467,0.960065878336517,"GOBP_CELLULAR_RESPONSE_TO_ETHANOL",-0.388714582308685
135,"Up",0.697521347757306,0.960065878336517,"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",0.388668553237001
117,"Down",0.697589831722038,0.960065878336517,"GOBP_PYRUVATE_METABOLIC_PROCESS",-0.388575988837409
91,"Down",0.697826949179285,0.960107324095017,"GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM",-0.388255521495363
269,"Down",0.697990429710597,0.960107324095017,"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY",-0.388034598642855
37,"Down",0.698206858177622,0.960150211179256,"GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY",-0.38774215261247
22,"Up",0.699081812667616,0.96020800925243,"GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE",0.386560219868444
13,"Down",0.69929259093762,0.96020800925243,"GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION",-0.386275570687411
14,"Up",0.699620402147989,0.96020800925243,"GOBP_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0.385832934508037
16,"Up",0.699902484167122,0.96020800925243,"GOBP_WHITE_FAT_CELL_DIFFERENTIATION",0.385452105943838
42,"Down",0.700025064708964,0.96020800925243,"GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION",-0.385286631886841
12,"Down",0.700219272711569,0.96020800925243,"GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS",-0.385024488004876
57,"Down",0.700510185651721,0.96020800925243,"GOBP_ENDODERM_FORMATION",-0.384631860331189
13,"Down",0.700541198433166,0.96020800925243,"GOBP_SNO_S_RNA_PROCESSING",-0.384590007746233
261,"Up",0.700777399478412,0.96020800925243,"GOBP_DNA_REPLICATION",0.3842712701623
44,"Up",0.700901204105374,0.96020800925243,"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",0.384104219656047
216,"Up",0.701355611370977,0.96020800925243,"GOBP_CELL_KILLING",0.383491176362446
10,"Up",0.701359884403569,0.96020800925243,"GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY",0.38348541227544
94,"Down",0.701465861572426,0.96020800925243,"GOBP_MOLTING_CYCLE_PROCESS",-0.38334245895319
47,"Up",0.701601169952419,0.96020800925243,"GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION",0.383159951946206
25,"Down",0.701881793042296,0.96020800925243,"GOBP_MEMBRANE_RAFT_ORGANIZATION",-0.382781481838328
39,"Up",0.701921556865478,0.96020800925243,"GOBP_AMYLOID_FIBRIL_FORMATION",0.382727857692152
129,"Down",0.702175754798547,0.96020800925243,"GOBP_RESPONSE_TO_IONIZING_RADIATION",-0.382385080959318
12,"Down",0.70263901777602,0.96020800925243,"GOBP_DISACCHARIDE_METABOLIC_PROCESS",-0.381760503063758
34,"Up",0.702763032518731,0.96020800925243,"GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY",0.381593329857312
134,"Down",0.702989948911384,0.96020800925243,"GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",-0.381287471723031
11,"Up",0.70323293799689,0.96020800925243,"GOBP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.380959988923857
11,"Down",0.703480135705316,0.96020800925243,"GOBP_CRANIAL_NERVE_FORMATION",-0.380626875970707
148,"Down",0.703830941444155,0.96020800925243,"GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT",-0.380154217790261
38,"Up",0.703905961464589,0.96020800925243,"GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT",0.380053150576792
19,"Up",0.704130587401585,0.96020800925243,"GOBP_NUCLEOPHAGY",0.379750556997809
51,"Up",0.704219064560165,0.96020800925243,"GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS",0.379631378971774
35,"Down",0.704666478966108,0.96020800925243,"GOBP_RESPIRATORY_SYSTEM_PROCESS",-0.379028797866197
52,"Down",0.704685226766031,0.96020800925243,"GOBP_AMYLOID_BETA_METABOLIC_PROCESS",-0.379003551193035
29,"Up",0.704861202928666,0.96020800925243,"GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS",0.378766585150985
14,"Up",0.704982636762956,0.96020800925243,"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION",0.378603077138531
85,"Up",0.705041317879718,0.96020800925243,"GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE",0.378524067920739
21,"Down",0.705077102985494,0.96020800925243,"GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS",-0.378475887427415
35,"Up",0.705078772099889,0.96020800925243,"GOBP_DNA_DEALKYLATION",0.37847364017997
22,"Down",0.705286181083436,0.96020800925243,"GOBP_PROTEIN_HYDROXYLATION",-0.378194405581899
21,"Up",0.705456231764587,0.96020800925243,"GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",0.377965488444027
11,"Up",0.705702551130858,0.96020800925243,"GOBP_NADH_METABOLIC_PROCESS",0.377633935801292
22,"Down",0.706042804062408,0.96020800925243,"GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY",-0.377176014254104
119,"Up",0.706268137220375,0.96020800925243,"GOBP_FEMALE_SEX_DIFFERENTIATION",0.376872798362139
29,"Down",0.706487496327574,0.96020800925243,"GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT",-0.376577654634602
91,"Down",0.706495016925421,0.96020800925243,"GOBP_MEMBRANE_DOCKING",-0.376567536387393
87,"Down",0.706563547884904,0.96020800925243,"GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",-0.376475336292905
13,"Up",0.706654647150065,0.96020800925243,"GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION",0.376352778234682
22,"Up",0.706926524739223,0.96020800925243,"GOBP_REGULATION_OF_NUCLEASE_ACTIVITY",0.375987048297535
20,"Down",0.707181037011757,0.96020800925243,"GOBP_PRIMARY_MIRNA_PROCESSING",-0.375644723767998
143,"Down",0.707281342051594,0.96020800925243,"GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT",-0.375509823407054
104,"Down",0.70740068660594,0.96020800925243,"GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION",-0.375349325683271
18,"Up",0.707528494185,0.96020800925243,"GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS",0.37517745738007
18,"Up",0.707543333361826,0.96020800925243,"GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",0.375157503224158
33,"Up",0.707646364155131,0.96020800925243,"GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION",0.375018962426218
372,"Down",0.707736219658127,0.96020800925243,"GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",-0.374898143714812
280,"Up",0.708019970685566,0.96020800925243,"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",0.374516651148764
158,"Up",0.708048938169034,0.96020800925243,"GOBP_ENTRY_INTO_HOST",0.374477708525568
21,"Down",0.708128487959352,0.96020800925243,"GOBP_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",-0.374370768172923
15,"Down",0.708335799612859,0.96020800925243,"GOBP_POLYAMINE_TRANSPORT",-0.374092095139555
18,"Down",0.708438245684216,0.96020800925243,"GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING",-0.373954395529433
106,"Up",0.70871135694082,0.96031283367018,"GOBP_STRESS_FIBER_ASSEMBLY",0.373587336406456
11,"Down",0.708886147332068,0.96031283367018,"GOBP_MIDGUT_DEVELOPMENT",-0.373352446076026
16,"Up",0.709180715925152,0.960460844170384,"GOBP_CLATHRIN_COAT_ASSEMBLY",0.37295663959626
66,"Up",0.709402819955767,0.960510662442722,"GOBP_AXONAL_TRANSPORT",0.372658241070418
13,"Down",0.71043994759967,0.961263212924767,"GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION",-0.371265290498236
19,"Down",0.710461303948591,0.961263212924767,"GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",-0.371236614684045
215,"Down",0.710515023869339,0.961263212924767,"GOBP_VACUOLE_ORGANIZATION",-0.371164484674904
31,"Up",0.711110305379966,0.961456419289824,"GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING",0.370365326330839
184,"Down",0.711186619256029,0.961456419289824,"GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",-0.370262892974344
15,"Up",0.711214337556856,0.961456419289824,"GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION",0.370225688663225
154,"Up",0.711875909752,0.961891616033308,"GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",0.369337859112411
121,"Up",0.711907435675047,0.961891616033308,"GOBP_STEROL_TRANSPORT",0.369295558611421
246,"Down",0.712695390901563,0.962470140172645,"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",-0.368238519247373
51,"Down",0.712707003276599,0.962470140172645,"GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION",-0.368222944363146
24,"Down",0.712977722926413,0.962584927826933,"GOBP_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN",-0.36785987192106
103,"Up",0.713785604269133,0.962852982203458,"GOBP_FATTY_ACID_CATABOLIC_PROCESS",0.366776679454394
13,"Up",0.71383639276074,0.962852982203458,"GOBP_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT",0.366708597566118
116,"Down",0.714032124468851,0.962852982203458,"GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION",-0.366446235431759
126,"Up",0.714035872880822,0.962852982203458,"GOBP_MITOTIC_SPINDLE_ORGANIZATION",0.366441211242348
25,"Down",0.714105125137969,0.962852982203458,"GOBP_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY",-0.36634839054314
10,"Down",0.714712732847959,0.963421611014557,"GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL",-0.365534132485487
19,"Down",0.715369327083938,0.963847817381203,"GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION",-0.364654499694999
11,"Down",0.715578587746159,0.963847817381203,"GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES",-0.364374214573455
32,"Up",0.715586803257354,0.963847817381203,"GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION",0.364363211247257
15,"Down",0.71586680707641,0.963974450786447,"GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY",-0.363988218540944
293,"Down",0.716161701776053,0.964051461754433,"GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",-0.3635933386813
112,"Up",0.71629600216406,0.964051461754433,"GOBP_AMINE_METABOLIC_PROCESS",0.363413522031706
11,"Up",0.71665557319663,0.964278864577412,"GOBP_NAIL_DEVELOPMENT",0.362932145218268
88,"Down",0.716837056765728,0.964278864577412,"GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",-0.362689215477015
12,"Down",0.717418327658103,0.964281251768166,"GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION",-0.361911283560006
207,"Up",0.717506257381033,0.964281251768166,"GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION",0.361793623708826
10,"Up",0.717508454486004,0.964281251768166,"GOBP_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS",0.3617906837996
125,"Down",0.717833845862053,0.964281251768166,"GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",-0.361355317576647
40,"Up",0.717924335153034,0.964281251768166,"GOBP_RESPONSE_TO_PH",0.361234257148529
10,"Down",0.717955112979616,0.964281251768166,"GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL",-0.361193082467683
21,"Up",0.718349627026207,0.964561170175344,"GOBP_REFLEX",0.360665354436357
11,"Down",0.718780781612191,0.964776036527107,"GOBP_SECONDARY_HEART_FIELD_SPECIFICATION",-0.36008872844295
15,"Down",0.719621719398822,0.964776036527107,"GOBP_PROTEIN_HETEROTETRAMERIZATION",-0.358964402744302
38,"Up",0.719989350725975,0.964776036527107,"GOBP_L_GLUTAMATE_IMPORT",0.358473025806674
30,"Up",0.720101385964091,0.964776036527107,"GOBP_IRON_ION_TRANSMEMBRANE_TRANSPORT",0.35832329644301
11,"Down",0.720271361322312,0.964776036527107,"GOBP_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION",-0.358096148410157
45,"Down",0.720914144702049,0.964776036527107,"GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS",-0.357237326219835
12,"Up",0.721027827101894,0.964776036527107,"GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY",0.357085462721754
23,"Up",0.721104318907373,0.964776036527107,"GOBP_GTP_METABOLIC_PROCESS",0.356983285196688
64,"Down",0.721237854453344,0.964776036527107,"GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING",-0.356804917744968
10,"Up",0.721380829072055,0.964776036527107,"GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION",0.356613954822134
28,"Down",0.721461584444309,0.964776036527107,"GOBP_REGULATION_OF_AEROBIC_RESPIRATION",-0.356506100292748
43,"Up",0.72162940053205,0.964776036527107,"GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY",0.35628198326182
309,"Down",0.72211311387416,0.964776036527107,"GOBP_DEVELOPMENTAL_MATURATION",-0.355636088070392
10,"Down",0.722121833350586,0.964776036527107,"GOBP_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD",-0.355624446445951
156,"Down",0.722129598669921,0.964776036527107,"GOBP_REGULATION_OF_AXONOGENESIS",-0.355614078784733
10,"Down",0.722225804617742,0.964776036527107,"GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS",-0.35548563512185
21,"Down",0.722455439750527,0.964776036527107,"GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY",-0.355179075099571
85,"Down",0.722609165129474,0.964776036527107,"GOBP_L_AMINO_ACID_TRANSPORT",-0.354973872298797
40,"Up",0.722725256320286,0.964776036527107,"GOBP_GRANULOCYTE_DIFFERENTIATION",0.354818916006997
11,"Down",0.723075518238066,0.964776036527107,"GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION",-0.354351444734887
20,"Down",0.723200723991061,0.964776036527107,"GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION",-0.354184359739895
172,"Down",0.723225687670582,0.964776036527107,"GOBP_CELLULAR_RESPONSE_TO_RADIATION",-0.354151047307146
13,"Down",0.723433212665333,0.964776036527107,"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",-0.353874133691244
10,"Down",0.723780071870469,0.964776036527107,"GOBP_RESPONSE_TO_FOLIC_ACID",-0.353411358260763
12,"Down",0.724179799255475,0.964776036527107,"GOBP_PROLINE_TRANSPORT",-0.35287814058009
94,"Up",0.724193229131018,0.964776036527107,"GOBP_BIOGENIC_AMINE_METABOLIC_PROCESS",0.352860227495533
17,"Down",0.724203621813445,0.964776036527107,"GOBP_MESODERMAL_CELL_FATE_COMMITMENT",-0.352846365568457
